confCase,confCaseRate,createDt,criticalRate,death,deathRate,gubun,seq,updateDt
4842,12.9,2020-12-06 15:21:33.33,0.04,2,0.37,30-39,5232,null
5272,14.04,2020-12-06 15:21:33.33,0.09,5,0.92,40-49,5231,null
6841,18.22,2020-12-06 15:21:33.33,0.35,24,4.40,50-59,5230,null
5709,15.21,2020-12-06 15:21:33.33,1.12,64,11.74,60-69,5229,null
2860,7.62,2020-12-06 15:21:33.33,6.05,173,31.74,70-79,5228,null
1576,4.2,2020-12-06 15:21:33.33,17.58,277,50.83,80 이상,5227,null
19539,52.04,2020-12-06 15:21:33.33,1.35,263,48.26,여성,5226,null
18007,47.96,2020-12-06 15:21:33.33,1.57,282,51.74,남성,5225,null
1106,3,2020-12-05 14:44:33.33,0,0,0.00,0-9,5202,null
2279,6.17,2020-12-05 14:44:33.33,0,0,0.00,10-19,5201,null
6937,18.79,2020-12-05 14:44:33.33,0,0,0.00,20-29,5200,null
4752,12.87,2020-12-05 14:44:33.33,0.04,2,0.37,30-39,5199,null
5199,14.08,2020-12-05 14:44:33.33,0.1,5,0.93,40-49,5198,null
6718,18.2,2020-12-05 14:44:33.33,0.36,24,4.44,50-59,5197,null
5598,15.16,2020-12-05 14:44:33.33,1.14,64,11.85,60-69,5196,null
2792,7.56,2020-12-05 14:44:33.33,6.2,173,32.04,70-79,5195,null
1534,4.16,2020-12-05 14:44:33.33,17.73,272,50.37,80 이상,5194,null
19247,52.14,2020-12-05 14:44:33.33,1.35,260,48.15,여성,5193,null
17668,47.86,2020-12-05 14:44:33.33,1.58,280,51.85,남성,5192,null
1083,2.98,2020-12-04 14:07:56.56,0,0,0.00,0-9,5180,null
2227,6.13,2020-12-04 14:07:56.56,0,0,0.00,10-19,5179,null
6837,18.82,2020-12-04 14:07:56.56,0,0,0.00,20-29,5178,null
4686,12.9,2020-12-04 14:07:56.56,0.04,2,0.37,30-39,5177,null
5121,14.1,2020-12-04 14:07:56.56,0.1,5,0.93,40-49,5176,null
6625,18.23,2020-12-04 14:07:56.56,0.36,24,4.48,50-59,5175,null
5508,15.16,2020-12-04 14:07:56.56,1.16,64,11.94,60-69,5174,null
2742,7.55,2020-12-04 14:07:56.56,6.31,173,32.28,70-79,5173,null
1503,4.14,2020-12-04 14:07:56.56,17.83,268,50.00,80 이상,5172,null
18952,52.16,2020-12-04 14:07:56.56,1.36,257,47.95,여성,5171,null
17380,47.84,2020-12-04 14:07:56.56,1.61,279,52.05,남성,5170,null
1058,2.96,2020-12-03 14:07:51.51,0,0,0.00,0-9,5158,null
2181,6.11,2020-12-03 14:07:51.51,0,0,0.00,10-19,5157,null
6737,18.87,2020-12-03 14:07:51.51,0,0,0.00,20-29,5156,null
4604,12.9,2020-12-03 14:07:51.51,0.04,2,0.38,30-39,5155,null
5032,14.09,2020-12-03 14:07:51.51,0.1,5,0.95,40-49,5154,null
6506,18.22,2020-12-03 14:07:51.51,0.37,24,4.54,50-59,5153,null
5415,15.17,2020-12-03 14:07:51.51,1.18,64,12.10,60-69,5152,null
2699,7.56,2020-12-03 14:07:51.51,6.34,171,32.33,70-79,5151,null
1471,4.12,2020-12-03 14:07:51.51,17.88,263,49.72,80 이상,5150,null
18611,52.13,2020-12-03 14:07:51.51,1.36,253,47.83,여성,5149,null
17092,47.87,2020-12-03 14:07:51.51,1.61,276,52.17,남성,5148,null
1027,2.92,2020-12-02 14:08:21.21,0,0,0.00,0-9,5136,null
2140,6.09,2020-12-02 14:08:21.21,0,0,0.00,10-19,5135,null
6633,18.86,2020-12-02 14:08:21.21,0,0,0.00,20-29,5134,null
4536,12.9,2020-12-02 14:08:21.21,0.04,2,0.38,30-39,5133,null
4939,14.05,2020-12-02 14:08:21.21,0.08,4,0.76,40-49,5132,null
6411,18.23,2020-12-02 14:08:21.21,0.37,24,4.56,50-59,5131,null
5340,15.19,2020-12-02 14:08:21.21,1.2,64,12.17,60-69,5130,null
2672,7.6,2020-12-02 14:08:21.21,6.32,169,32.13,70-79,5129,null
1465,4.17,2020-12-02 14:08:21.21,17.95,263,50.00,80 이상,5128,null
18344,52.17,2020-12-02 14:08:21.21,1.37,251,47.72,여성,5127,null
16819,47.83,2020-12-02 14:08:21.21,1.64,275,52.28,남성,5126,null
1008,2.91,2020-12-01 14:11:01.01,0,0,0.00,0-9,5114,null
2097,6.05,2020-12-01 14:11:01.01,0,0,0.00,10-19,5113,null
6548,18.9,2020-12-01 14:11:01.01,0,0,0.00,20-29,5112,null
4447,12.83,2020-12-01 14:11:01.01,0.04,2,0.38,30-39,5111,null
4860,14.03,2020-12-01 14:11:01.01,0.08,4,0.76,40-49,5110,null
6312,18.22,2020-12-01 14:11:01.01,0.38,24,4.56,50-59,5109,null
5283,15.25,2020-12-01 14:11:01.01,1.21,64,12.17,60-69,5108,null
2649,7.64,2020-12-01 14:11:01.01,6.38,169,32.13,70-79,5107,null
1448,4.18,2020-12-01 14:11:01.01,18.16,263,50.00,80 이상,5106,null
18095,52.22,2020-12-01 14:11:01.01,1.39,251,47.72,여성,5105,null
16557,47.78,2020-12-01 14:11:01.01,1.66,275,52.28,남성,5104,null
993,2.9,2020-11-30 14:30:34.34,0,0,0.00,0-9,5092,null
2050,5.99,2020-11-30 14:30:34.34,0,0,0.00,10-19,5091,null
6466,18.91,2020-11-30 14:30:34.34,0,0,0.00,20-29,5090,null
4381,12.81,2020-11-30 14:30:34.34,0.05,2,0.38,30-39,5089,null
4797,14.03,2020-11-30 14:30:34.34,0.08,4,0.76,40-49,5088,null
6218,18.18,2020-11-30 14:30:34.34,0.39,24,4.56,50-59,5087,null
5240,15.32,2020-11-30 14:30:34.34,1.22,64,12.17,60-69,5086,null
2622,7.67,2020-11-30 14:30:34.34,6.45,169,32.13,70-79,5085,null
1434,4.19,2020-11-30 14:30:34.34,18.34,263,50.00,80 이상,5084,null
17878,52.27,2020-11-30 14:30:34.34,1.4,251,47.72,여성,5083,null
16323,47.73,2020-11-30 14:30:34.34,1.68,275,52.28,남성,5082,null
977,2.89,2020-11-29 14:19:38.38,0,0,0.00,0-9,5070,null
1996,5.9,2020-11-29 14:19:38.38,0,0,0.00,10-19,5069,null
6412,18.96,2020-11-29 14:19:38.38,0,0,0.00,20-29,5068,null
4349,12.86,2020-11-29 14:19:38.38,0.05,2,0.38,30-39,5067,null
4759,14.07,2020-11-29 14:19:38.38,0.08,4,0.76,40-49,5066,null
6142,18.16,2020-11-29 14:19:38.38,0.39,24,4.59,50-59,5065,null
5183,15.32,2020-11-29 14:19:38.38,1.22,63,12.05,60-69,5064,null
2598,7.68,2020-11-29 14:19:38.38,6.47,168,32.12,70-79,5063,null
1408,4.16,2020-11-29 14:19:38.38,18.61,262,50.10,80 이상,5062,null
17657,52.2,2020-11-29 14:19:38.38,1.41,249,47.61,여성,5061,null
16167,47.8,2020-11-29 14:19:38.38,1.69,274,52.39,남성,5060,null
959,2.87,2020-11-28 14:02:04.04,0,0,0.00,0-9,5048,null
1959,5.87,2020-11-28 14:02:04.04,0,0,0.00,10-19,5047,null
6319,18.93,2020-11-28 14:02:04.04,0,0,0.00,20-29,5046,null
4284,12.84,2020-11-28 14:02:04.04,0.05,2,0.38,30-39,5045,null
4690,14.05,2020-11-28 14:02:04.04,0.09,4,0.77,40-49,5044,null
6060,18.16,2020-11-28 14:02:04.04,0.4,24,4.60,50-59,5043,null
5137,15.39,2020-11-28 14:02:04.04,1.23,63,12.07,60-69,5042,null
2572,7.71,2020-11-28 14:02:04.04,6.49,167,31.99,70-79,5041,null
1395,4.18,2020-11-28 14:02:04.04,18.78,262,50.19,80 이상,5040,null
17441,52.26,2020-11-28 14:02:04.04,1.43,249,47.70,여성,5039,null
15934,47.74,2020-11-28 14:02:04.04,1.71,273,52.30,남성,5038,null
946,2.88,2020-11-27 14:12:57.57,0,0,0.00,0-9,5026,null
1922,5.84,2020-11-27 14:12:57.57,0,0,0.00,10-19,5025,null
6251,19.01,2020-11-27 14:12:57.57,0,0,0.00,20-29,5024,null
4212,12.81,2020-11-27 14:12:57.57,0.05,2,0.39,30-39,5023,null
4598,13.98,2020-11-27 14:12:57.57,0.09,4,0.78,40-49,5022,null
5982,18.19,2020-11-27 14:12:57.57,0.4,24,4.65,50-59,5021,null
5055,15.37,2020-11-27 14:12:57.57,1.23,62,12.02,60-69,5020,null
2542,7.73,2020-11-27 14:12:57.57,6.57,167,32.36,70-79,5019,null
1379,4.19,2020-11-27 14:12:57.57,18.64,257,49.81,80 이상,5018,null
17199,52.3,2020-11-27 14:12:57.57,1.42,245,47.48,여성,5017,null
15688,47.7,2020-11-27 14:12:57.57,1.73,271,52.52,남성,5016,null
925,2.86,2020-11-26 14:24:34.34,0,0,0.00,0-9,5004,null
1882,5.82,2020-11-26 14:24:34.34,0,0,0.00,10-19,5003,null
6165,19.08,2020-11-26 14:24:34.34,0,0,0.00,20-29,5002,null
4127,12.77,2020-11-26 14:24:34.34,0.05,2,0.39,30-39,5001,null
4499,13.92,2020-11-26 14:24:34.34,0.09,4,0.78,40-49,5000,null
5865,18.15,2020-11-26 14:24:34.34,0.41,24,4.66,50-59,4999,null
4987,15.43,2020-11-26 14:24:34.34,1.24,62,12.04,60-69,4998,null
2515,7.78,2020-11-26 14:24:34.34,6.64,167,32.43,70-79,4997,null
1353,4.19,2020-11-26 14:24:34.34,18.92,256,49.71,80 이상,4996,null
16942,52.42,2020-11-26 14:24:34.34,1.44,244,47.38,여성,4995,null
15376,47.58,2020-11-26 14:24:34.34,1.76,271,52.62,남성,4994,null
904,2.85,2020-11-25 14:12:48.48,0,0,0.00,0-9,4982,null
1825,5.75,2020-11-25 14:12:48.48,0,0,0.00,10-19,4981,null
6040,19.03,2020-11-25 14:12:48.48,0,0,0.00,20-29,4980,null
4044,12.74,2020-11-25 14:12:48.48,0.05,2,0.39,30-39,4979,null
4406,13.88,2020-11-25 14:12:48.48,0.09,4,0.78,40-49,4978,null
5770,18.18,2020-11-25 14:12:48.48,0.42,24,4.68,50-59,4977,null
4915,15.49,2020-11-25 14:12:48.48,1.26,62,12.09,60-69,4976,null
2487,7.84,2020-11-25 14:12:48.48,6.63,165,32.16,70-79,4975,null
1344,4.24,2020-11-25 14:12:48.48,19.05,256,49.90,80 이상,4974,null
16656,52.48,2020-11-25 14:12:48.48,1.46,244,47.56,여성,4973,null
15079,47.52,2020-11-25 14:12:48.48,1.78,269,52.44,남성,4972,null
893,2.85,2020-11-24 14:04:26.26,0,0,0.00,0-9,4960,null
1794,5.72,2020-11-24 14:04:26.26,0,0,0.00,10-19,4959,null
5988,19.1,2020-11-24 14:04:26.26,0,0,0.00,20-29,4958,null
3983,12.7,2020-11-24 14:04:26.26,0.05,2,0.39,30-39,4957,null
4331,13.81,2020-11-24 14:04:26.26,0.09,4,0.78,40-49,4956,null
5698,18.17,2020-11-24 14:04:26.26,0.42,24,4.71,50-59,4955,null
4869,15.53,2020-11-24 14:04:26.26,1.25,61,11.96,60-69,4954,null
2463,7.86,2020-11-24 14:04:26.26,6.62,163,31.96,70-79,4953,null
1334,4.25,2020-11-24 14:04:26.26,19.19,256,50.20,80 이상,4952,null
16480,52.56,2020-11-24 14:04:26.26,1.47,242,47.45,여성,4951,null
14873,47.44,2020-11-24 14:04:26.26,1.8,268,52.55,남성,4950,null
877,2.83,2020-11-23 14:16:52.52,0,0,0.00,0-9,4919,null
1776,5.73,2020-11-23 14:16:52.52,0,0,0.00,10-19,4918,null
5921,19.1,2020-11-23 14:16:52.52,0,0,0.00,20-29,4917,null
3930,12.68,2020-11-23 14:16:52.52,0.05,2,0.39,30-39,4916,null
4271,13.78,2020-11-23 14:16:52.52,0.09,4,0.79,40-49,4915,null
5638,18.18,2020-11-23 14:16:52.52,0.43,24,4.72,50-59,4914,null
4826,15.57,2020-11-23 14:16:52.52,1.26,61,11.98,60-69,4913,null
2438,7.86,2020-11-23 14:16:52.52,6.69,163,32.02,70-79,4912,null
1327,4.28,2020-11-23 14:16:52.52,19.22,255,50.10,80 이상,4911,null
16321,52.64,2020-11-23 14:16:52.52,1.48,242,47.54,여성,4910,null
14683,47.36,2020-11-23 14:16:52.52,1.82,267,52.46,남성,4909,null
854,2.78,2020-11-22 14:24:52.52,0,0,0.00,0-9,4897,null
1755,5.71,2020-11-22 14:24:52.52,0,0,0.00,10-19,4896,null
5880,19.13,2020-11-22 14:24:52.52,0,0,0.00,20-29,4895,null
3889,12.65,2020-11-22 14:24:52.52,0.05,2,0.40,30-39,4894,null
4222,13.74,2020-11-22 14:24:52.52,0.09,4,0.79,40-49,4893,null
5588,18.18,2020-11-22 14:24:52.52,0.41,23,4.55,50-59,4892,null
4806,15.64,2020-11-22 14:24:52.52,1.27,61,12.08,60-69,4891,null
2421,7.88,2020-11-22 14:24:52.52,6.65,161,31.88,70-79,4890,null
1318,4.29,2020-11-22 14:24:52.52,19.27,254,50.30,80 이상,4889,null
16178,52.64,2020-11-22 14:24:52.52,1.48,240,47.52,여성,4888,null
14555,47.36,2020-11-22 14:24:52.52,1.82,265,52.48,남성,4887,null
837,2.75,2020-11-21 14:27:19.19,0,0,0.00,0-9,4875,null
1735,5.71,2020-11-21 14:27:19.19,0,0,0.00,10-19,4874,null
5815,19.13,2020-11-21 14:27:19.19,0,0,0.00,20-29,4873,null
3842,12.64,2020-11-21 14:27:19.19,0.05,2,0.40,30-39,4872,null
4158,13.68,2020-11-21 14:27:19.19,0.1,4,0.80,40-49,4871,null
5532,18.2,2020-11-21 14:27:19.19,0.42,23,4.57,50-59,4870,null
4774,15.7,2020-11-21 14:27:19.19,1.28,61,12.13,60-69,4869,null
2403,7.9,2020-11-21 14:27:19.19,6.66,160,31.81,70-79,4868,null
1307,4.3,2020-11-21 14:27:19.19,19.36,253,50.30,80 이상,4867,null
16021,52.7,2020-11-21 14:27:19.19,1.49,239,47.51,여성,4866,null
14382,47.3,2020-11-21 14:27:19.19,1.84,264,52.49,남성,4865,null
822,2.74,2020-11-20 14:11:53.53,0,0,0.00,0-9,4853,null
1699,5.66,2020-11-20 14:11:53.53,0,0,0.00,10-19,4852,null
5707,19.01,2020-11-20 14:11:53.53,0,0,0.00,20-29,4851,null
3793,12.64,2020-11-20 14:11:53.53,0.05,2,0.40,30-39,4850,null
4102,13.67,2020-11-20 14:11:53.53,0.1,4,0.80,40-49,4849,null
5476,18.24,2020-11-20 14:11:53.53,0.42,23,4.59,50-59,4848,null
4737,15.78,2020-11-20 14:11:53.53,1.27,60,11.98,60-69,4847,null
2380,7.93,2020-11-20 14:11:53.53,6.68,159,31.74,70-79,4846,null
1301,4.33,2020-11-20 14:11:53.53,19.45,253,50.50,80 이상,4845,null
15845,52.79,2020-11-20 14:11:53.53,1.5,238,47.50,여성,4844,null
14172,47.21,2020-11-20 14:11:53.53,1.86,263,52.50,남성,4843,null
811,2.73,2020-11-19 14:06:47.47,0,0,0.00,0-9,4831,null
1664,5.61,2020-11-19 14:06:47.47,0,0,0.00,10-19,4830,null
5642,19.03,2020-11-19 14:06:47.47,0,0,0.00,20-29,4829,null
3744,12.63,2020-11-19 14:06:47.47,0.05,2,0.40,30-39,4828,null
4043,13.63,2020-11-19 14:06:47.47,0.1,4,0.80,40-49,4827,null
5416,18.26,2020-11-19 14:06:47.47,0.42,23,4.62,50-59,4826,null
4692,15.82,2020-11-19 14:06:47.47,1.26,59,11.85,60-69,4825,null
2352,7.93,2020-11-19 14:06:47.47,6.76,159,31.93,70-79,4824,null
1290,4.35,2020-11-19 14:06:47.47,19.46,251,50.40,80 이상,4823,null
15673,52.85,2020-11-19 14:06:47.47,1.51,236,47.39,여성,4822,null
13981,47.15,2020-11-19 14:06:47.47,1.87,262,52.61,남성,4821,null
789,2.69,2020-11-18 14:06:59.59,0,0,0.00,0-9,4809,null
1621,5.53,2020-11-18 14:06:59.59,0,0,0.00,10-19,4808,null
5594,19.08,2020-11-18 14:06:59.59,0,0,0.00,20-29,4807,null
3697,12.61,2020-11-18 14:06:59.59,0.05,2,0.40,30-39,4806,null
3987,13.6,2020-11-18 14:06:59.59,0.1,4,0.81,40-49,4805,null
5361,18.29,2020-11-18 14:06:59.59,0.43,23,4.64,50-59,4804,null
4648,15.86,2020-11-18 14:06:59.59,1.23,57,11.49,60-69,4803,null
2335,7.97,2020-11-18 14:06:59.59,6.81,159,32.06,70-79,4802,null
1279,4.36,2020-11-18 14:06:59.59,19.62,251,50.60,80 이상,4801,null
15511,52.92,2020-11-18 14:06:59.59,1.52,235,47.38,여성,4800,null
13800,47.08,2020-11-18 14:06:59.59,1.89,261,52.62,남성,4799,null
784,2.7,2020-11-17 14:13:30.30,0,0,0.00,0-9,4787,null
1605,5.53,2020-11-17 14:13:30.30,0,0,0.00,10-19,4786,null
5547,19.13,2020-11-17 14:13:30.30,0,0,0.00,20-29,4785,null
3650,12.59,2020-11-17 14:13:30.30,0.05,2,0.40,30-39,4784,null
3926,13.54,2020-11-17 14:13:30.30,0.1,4,0.81,40-49,4783,null
5306,18.3,2020-11-17 14:13:30.30,0.43,23,4.66,50-59,4782,null
4607,15.89,2020-11-17 14:13:30.30,1.24,57,11.54,60-69,4781,null
2315,7.98,2020-11-17 14:13:30.30,6.78,157,31.78,70-79,4780,null
1258,4.34,2020-11-17 14:13:30.30,19.95,251,50.81,80 이상,4779,null
15382,53.05,2020-11-17 14:13:30.30,1.52,234,47.37,여성,4778,null
13616,46.95,2020-11-17 14:13:30.30,1.91,260,52.63,남성,4777,null
774,2.69,2020-11-16 14:13:30.30,0,0,0.00,0-9,4765,null
1593,5.54,2020-11-16 14:13:30.30,0,0,0.00,10-19,4764,null
5510,19.15,2020-11-16 14:13:30.30,0,0,0.00,20-29,4763,null
3624,12.6,2020-11-16 14:13:30.30,0.06,2,0.40,30-39,4762,null
3890,13.52,2020-11-16 14:13:30.30,0.1,4,0.81,40-49,4761,null
5262,18.29,2020-11-16 14:13:30.30,0.44,23,4.66,50-59,4760,null
4569,15.88,2020-11-16 14:13:30.30,1.25,57,11.54,60-69,4759,null
2297,7.98,2020-11-16 14:13:30.30,6.84,157,31.78,70-79,4758,null
1250,4.34,2020-11-16 14:13:30.30,20.08,251,50.81,80 이상,4757,null
15270,53.08,2020-11-16 14:13:30.30,1.53,234,47.37,여성,4756,null
13499,46.92,2020-11-16 14:13:30.30,1.93,260,52.63,남성,4755,null
768,2.69,2020-11-15 15:03:58.58,0,0,0.00,0-9,4743,null
1581,5.54,2020-11-15 15:03:58.58,0,0,0.00,10-19,4742,null
5473,19.17,2020-11-15 15:03:58.58,0,0,0.00,20-29,4741,null
3597,12.6,2020-11-15 15:03:58.58,0.06,2,0.41,30-39,4740,null
3861,13.53,2020-11-15 15:03:58.58,0.1,4,0.81,40-49,4739,null
5222,18.29,2020-11-15 15:03:58.58,0.44,23,4.67,50-59,4738,null
4516,15.82,2020-11-15 15:03:58.58,1.26,57,11.56,60-69,4737,null
2282,7.99,2020-11-15 15:03:58.58,6.88,157,31.85,70-79,4736,null
1246,4.36,2020-11-15 15:03:58.58,20.06,250,50.71,80 이상,4735,null
15165,53.12,2020-11-15 15:03:58.58,1.54,233,47.26,여성,4734,null
13381,46.88,2020-11-15 15:03:58.58,1.94,260,52.74,남성,4733,null
760,2.68,2020-11-14 16:27:44.44,0,0,0.00,0-9,4721,null
1568,5.53,2020-11-14 16:27:44.44,0,0,0.00,10-19,4720,null
5447,19.22,2020-11-14 16:27:44.44,0,0,0.00,20-29,4719,null
3570,12.6,2020-11-14 16:27:44.44,0.06,2,0.41,30-39,4718,null
3834,13.53,2020-11-14 16:27:44.44,0.1,4,0.81,40-49,4717,null
5173,18.25,2020-11-14 16:27:44.44,0.44,23,4.67,50-59,4716,null
4476,15.8,2020-11-14 16:27:44.44,1.27,57,11.59,60-69,4715,null
2269,8.01,2020-11-14 16:27:44.44,6.92,157,31.91,70-79,4714,null
1241,4.38,2020-11-14 16:27:44.44,20.06,249,50.61,80 이상,4713,null
15057,53.13,2020-11-14 16:27:44.44,1.54,232,47.15,여성,4712,null
13281,46.87,2020-11-14 16:27:44.44,1.96,260,52.85,남성,4711,null
748,2.66,2020-11-13 14:09:09.09,0,0,0.00,0-9,4710,null
1554,5.52,2020-11-13 14:09:09.09,0,0,0.00,10-19,4709,null
5411,19.23,2020-11-13 14:09:09.09,0,0,0.00,20-29,4708,null
3538,12.58,2020-11-13 14:09:09.09,0.06,2,0.41,30-39,4707,null
3805,13.53,2020-11-13 14:09:09.09,0.11,4,0.82,40-49,4706,null
5137,18.26,2020-11-13 14:09:09.09,0.43,22,4.51,50-59,4705,null
4444,15.8,2020-11-13 14:09:09.09,1.26,56,11.48,60-69,4704,null
2262,8.04,2020-11-13 14:09:09.09,6.94,157,32.17,70-79,4703,null
1234,4.39,2020-11-13 14:09:09.09,20.02,247,50.61,80 이상,4702,null
14957,53.17,2020-11-13 14:09:09.09,1.54,231,47.34,여성,4701,null
13176,46.83,2020-11-13 14:09:09.09,1.95,257,52.66,남성,4700,null
741,2.65,2020-11-12 14:17:31.31,0,0,0.00,0-9,4688,null
1545,5.53,2020-11-12 14:17:31.31,0,0,0.00,10-19,4687,null
5383,19.26,2020-11-12 14:17:31.31,0,0,0.00,20-29,4686,null
3519,12.59,2020-11-12 14:17:31.31,0.06,2,0.41,30-39,4685,null
3782,13.54,2020-11-12 14:17:31.31,0.11,4,0.82,40-49,4684,null
5095,18.23,2020-11-12 14:17:31.31,0.43,22,4.52,50-59,4683,null
4416,15.8,2020-11-12 14:17:31.31,1.27,56,11.50,60-69,4682,null
2245,8.03,2020-11-12 14:17:31.31,6.99,157,32.24,70-79,4681,null
1216,4.35,2020-11-12 14:17:31.31,20.23,246,50.51,80 이상,4680,null
14857,53.17,2020-11-12 14:17:31.31,1.55,230,47.23,여성,4679,null
13085,46.83,2020-11-12 14:17:31.31,1.96,257,52.77,남성,4678,null
735,2.64,2020-11-11 14:14:40.40,0,0,0.00,0-9,4655,null
1532,5.51,2020-11-11 14:14:40.40,0,0,0.00,10-19,4654,null
5357,19.27,2020-11-11 14:14:40.40,0,0,0.00,20-29,4653,null
3496,12.58,2020-11-11 14:14:40.40,0.06,2,0.41,30-39,4652,null
3760,13.53,2020-11-11 14:14:40.40,0.11,4,0.82,40-49,4651,null
5070,18.24,2020-11-11 14:14:40.40,0.43,22,4.52,50-59,4650,null
4401,15.83,2020-11-11 14:14:40.40,1.27,56,11.50,60-69,4649,null
2236,8.04,2020-11-11 14:14:40.40,7.02,157,32.24,70-79,4648,null
1212,4.36,2020-11-11 14:14:40.40,20.3,246,50.51,80 이상,4647,null
14791,53.21,2020-11-11 14:14:40.40,1.55,230,47.23,여성,4646,null
13008,46.79,2020-11-11 14:14:40.40,1.98,257,52.77,남성,4645,null
729,2.64,2020-11-10 14:11:11.11,0,0,0.00,0-9,4644,null
1527,5.52,2020-11-10 14:11:11.11,0,0,0.00,10-19,4643,null
5337,19.3,2020-11-10 14:11:11.11,0,0,0.00,20-29,4642,null
3478,12.58,2020-11-10 14:11:11.11,0.06,2,0.41,30-39,4641,null
3748,13.55,2020-11-10 14:11:11.11,0.11,4,0.82,40-49,4640,null
5049,18.26,2020-11-10 14:11:11.11,0.44,22,4.54,50-59,4639,null
4371,15.81,2020-11-10 14:11:11.11,1.26,55,11.34,60-69,4638,null
2217,8.02,2020-11-10 14:11:11.11,7.08,157,32.37,70-79,4637,null
1197,4.33,2020-11-10 14:11:11.11,20.47,245,50.52,80 이상,4636,null
14713,53.21,2020-11-10 14:11:11.11,1.56,230,47.42,여성,4635,null
12940,46.79,2020-11-10 14:11:11.11,1.97,255,52.58,남성,4634,null
726,2.63,2020-11-09 14:10:29.29,0,0,0.00,0-9,4611,null
1518,5.51,2020-11-09 14:10:29.29,0,0,0.00,10-19,4610,null
5316,19.29,2020-11-09 14:10:29.29,0,0,0.00,20-29,4609,null
3465,12.58,2020-11-09 14:10:29.29,0.06,2,0.42,30-39,4608,null
3736,13.56,2020-11-09 14:10:29.29,0.11,4,0.83,40-49,4607,null
5036,18.28,2020-11-09 14:10:29.29,0.44,22,4.58,50-59,4606,null
4356,15.81,2020-11-09 14:10:29.29,1.24,54,11.25,60-69,4605,null
2208,8.01,2020-11-09 14:10:29.29,7.07,156,32.50,70-79,4604,null
1192,4.33,2020-11-09 14:10:29.29,20.3,242,50.42,80 이상,4603,null
14669,53.24,2020-11-09 14:10:29.29,1.55,228,47.50,여성,4602,null
12884,46.76,2020-11-09 14:10:29.29,1.96,252,52.50,남성,4601,null
723,2.64,2020-11-08 14:16:55.55,0,0,0.00,0-9,4567,null
1512,5.51,2020-11-08 14:16:55.55,0,0,0.00,10-19,4566,null
5301,19.33,2020-11-08 14:16:55.55,0,0,0.00,20-29,4565,null
3440,12.54,2020-11-08 14:16:55.55,0.06,2,0.42,30-39,4564,null
3717,13.55,2020-11-08 14:16:55.55,0.11,4,0.84,40-49,4563,null
5017,18.29,2020-11-08 14:16:55.55,0.44,22,4.60,50-59,4562,null
4341,15.83,2020-11-08 14:16:55.55,1.24,54,11.30,60-69,4561,null
2193,8,2020-11-08 14:16:55.55,7.07,155,32.43,70-79,4560,null
1183,4.31,2020-11-08 14:16:55.55,20.37,241,50.42,80 이상,4559,null
14600,53.23,2020-11-08 14:16:55.55,1.55,226,47.28,여성,4558,null
12827,46.77,2020-11-08 14:16:55.55,1.96,252,52.72,남성,4557,null
720,2.64,2020-11-07 15:06:00.00,0,0,0.00,0-9,4545,null
1508,5.53,2020-11-07 15:06:00.00,0,0,0.00,10-19,4544,null
5292,19.4,2020-11-07 15:06:00.00,0,0,0.00,20-29,4543,null
3414,12.51,2020-11-07 15:06:00.00,0.06,2,0.42,30-39,4542,null
3695,13.54,2020-11-07 15:06:00.00,0.11,4,0.84,40-49,4541,null
4995,18.31,2020-11-07 15:06:00.00,0.44,22,4.61,50-59,4540,null
4317,15.82,2020-11-07 15:06:00.00,1.25,54,11.32,60-69,4539,null
2169,7.95,2020-11-07 15:06:00.00,7.15,155,32.49,70-79,4538,null
1174,4.3,2020-11-07 15:06:00.00,20.44,240,50.31,80 이상,4537,null
14533,53.27,2020-11-07 15:06:00.00,1.56,226,47.38,여성,4536,null
12751,46.73,2020-11-07 15:06:00.00,1.97,251,52.62,남성,4535,null
719,2.64,2020-11-06 14:12:18.18,0,0,0.00,0-9,4523,null
1503,5.53,2020-11-06 14:12:18.18,0,0,0.00,10-19,4522,null
5282,19.42,2020-11-06 14:12:18.18,0,0,0.00,20-29,4521,null
3399,12.5,2020-11-06 14:12:18.18,0.06,2,0.42,30-39,4520,null
3674,13.51,2020-11-06 14:12:18.18,0.11,4,0.84,40-49,4519,null
4986,18.33,2020-11-06 14:12:18.18,0.44,22,4.62,50-59,4518,null
4304,15.83,2020-11-06 14:12:18.18,1.25,54,11.34,60-69,4517,null
2158,7.94,2020-11-06 14:12:18.18,7.18,155,32.56,70-79,4516,null
1170,4.3,2020-11-06 14:12:18.18,20.43,239,50.21,80 이상,4515,null
14494,53.3,2020-11-06 14:12:18.18,1.55,225,47.27,여성,4514,null
12701,46.7,2020-11-06 14:12:18.18,1.98,251,52.73,남성,4513,null
710,2.62,2020-11-05 14:16:12.12,0,0,0.00,0-9,4479,null
1496,5.53,2020-11-05 14:16:12.12,0,0,0.00,10-19,4478,null
5258,19.44,2020-11-05 14:16:12.12,0,0,0.00,20-29,4477,null
3375,12.48,2020-11-05 14:16:12.12,0.06,2,0.42,30-39,4476,null
3648,13.49,2020-11-05 14:16:12.12,0.11,4,0.84,40-49,4475,null
4958,18.33,2020-11-05 14:16:12.12,0.44,22,4.63,50-59,4474,null
4291,15.86,2020-11-05 14:16:12.12,1.26,54,11.37,60-69,4473,null
2149,7.94,2020-11-05 14:16:12.12,7.17,154,32.42,70-79,4472,null
